Total, Acertos, Erros, 1E1, 1E0, 0E1, 0E0
34.0, 24.0, 10.0, 21.0, 2.0, 8.0, 3.0
Porcentagem, 70.5882352941, 29.4117647059, 61.7647058824, 5.88235294118, 23.5294117647, 8.82352941176
