Total, Acertos, Erros, 1E1, 1E0, 0E1, 0E0
326.0, 306.0, 20.0, 227.0, 0.0, 20.0, 79.0
Porcentagem, 93.8650306748, 6.13496932515, 69.6319018405, 0.0, 6.13496932515, 24.2331288344
