Total, Acertos, Erros, 1E1, 1E0, 0E1, 0E0
340.0, 321.0, 19.0, 175.0, 11.0, 8.0, 146.0
Porcentagem, 94.4117647059, 5.58823529412, 51.4705882353, 3.23529411765, 2.35294117647, 42.9411764706
