Total, Acertos, Erros, 1E1, 1E0, 0E1, 0E0
36.0, 19.0, 17.0, 14.0, 9.0, 8.0, 5.0
Porcentagem, 52.7777777778, 47.2222222222, 38.8888888889, 25.0, 22.2222222222, 13.8888888889
