Total, Acertos, Erros, 1E1, 1E0, 0E1, 0E0
501.0, 444.0, 57.0, 249.0, 36.0, 21.0, 195.0
Porcentagem, 88.622754491, 11.377245509, 49.7005988024, 7.18562874251, 4.19161676647, 38.9221556886
