Total, Acertos, Erros, 1E1, 1E0, 0E1, 0E0
86.0, 86.0, 0.0, 7.0, 0.0, 0.0, 79.0
Porcentagem, 100.0, 0.0, 8.13953488372, 0.0, 0.0, 91.8604651163
