Total, Acertos, Erros, 1E1, 1E0, 0E1, 0E0
41.0, 20.0, 21.0, 16.0, 9.0, 12.0, 4.0
Porcentagem, 48.7804878049, 51.2195121951, 39.0243902439, 21.9512195122, 29.2682926829, 9.75609756098
