Total, Acertos, Erros, 1E1, 1E0, 0E1, 0E0
283.0, 236.0, 47.0, 226.0, 0.0, 47.0, 10.0
Porcentagem, 83.3922261484, 16.6077738516, 79.8586572438, 0.0, 16.6077738516, 3.53356890459
