Total, Acertos, Erros, 1E1, 1E0, 0E1, 0E0
55.0, 48.0, 7.0, 28.0, 1.0, 6.0, 20.0
Porcentagem, 87.2727272727, 12.7272727273, 50.9090909091, 1.81818181818, 10.9090909091, 36.3636363636
