Total, Acertos, Erros, 1E1, 1E0, 0E1, 0E0
423.0, 386.0, 37.0, 154.0, 24.0, 13.0, 232.0
Porcentagem, 91.2529550827, 8.74704491726, 36.4066193853, 5.67375886525, 3.07328605201, 54.8463356974
