Total, Acertos, Erros, 1E1, 1E0, 0E1, 0E0
196.0, 194.0, 2.0, 15.0, 2.0, 0.0, 179.0
Porcentagem, 98.9795918367, 1.02040816327, 7.65306122449, 1.02040816327, 0.0, 91.3265306122
