Total, Acertos, Erros, 1E1, 1E0, 0E1, 0E0
36.0, 20.0, 16.0, 3.0, 11.0, 5.0, 17.0
Porcentagem, 55.5555555556, 44.4444444444, 8.33333333333, 30.5555555556, 13.8888888889, 47.2222222222
