Total, Acertos, Erros, 1E1, 1E0, 0E1, 0E0
713.0, 594.0, 119.0, 241.0, 67.0, 52.0, 353.0
Porcentagem, 83.3099579243, 16.6900420757, 33.8008415147, 9.396914446, 7.29312762973, 49.5091164095
