Total, Acertos, Erros, 1E1, 1E0, 0E1, 0E0
41.0, 26.0, 15.0, 7.0, 1.0, 14.0, 19.0
Porcentagem, 63.4146341463, 36.5853658537, 17.0731707317, 2.43902439024, 34.1463414634, 46.3414634146
