Total, Acertos, Erros, 1E1, 1E0, 0E1, 0E0
36.0, 26.0, 10.0, 2.0, 2.0, 8.0, 24.0
Porcentagem, 72.2222222222, 27.7777777778, 5.55555555556, 5.55555555556, 22.2222222222, 66.6666666667
