Total, Acertos, Erros, 1E1, 1E0, 0E1, 0E0
496.0, 472.0, 24.0, 71.0, 24.0, 0.0, 401.0
Porcentagem, 95.1612903226, 4.83870967742, 14.314516129, 4.83870967742, 0.0, 80.8467741935
