Total, Acertos, Erros, 1E1, 1E0, 0E1, 0E0
36.0, 24.0, 12.0, 4.0, 10.0, 2.0, 20.0
Porcentagem, 66.6666666667, 33.3333333333, 11.1111111111, 27.7777777778, 5.55555555556, 55.5555555556
