Total, Acertos, Erros, 1E1, 1E0, 0E1, 0E0
41.0, 30.0, 11.0, 29.0, 1.0, 10.0, 1.0
Porcentagem, 73.1707317073, 26.8292682927, 70.7317073171, 2.43902439024, 24.3902439024, 2.43902439024
