Total, Acertos, Erros, 1E1, 1E0, 0E1, 0E0
821.0, 775.0, 46.0, 773.0, 0.0, 46.0, 2.0
Porcentagem, 94.3970767357, 5.60292326431, 94.1534713764, 0.0, 5.60292326431, 0.243605359318
