Total, Acertos, Erros, 1E1, 1E0, 0E1, 0E0
297.0, 280.0, 17.0, 239.0, 1.0, 16.0, 41.0
Porcentagem, 94.2760942761, 5.72390572391, 80.4713804714, 0.3367003367, 5.38720538721, 13.8047138047
