Total, Acertos, Erros, 1E1, 1E0, 0E1, 0E0
854.0, 703.0, 151.0, 342.0, 102.0, 49.0, 361.0
Porcentagem, 82.318501171, 17.681498829, 40.0468384075, 11.943793911, 5.73770491803, 42.2716627635
