Total, Acertos, Erros, 1E1, 1E0, 0E1, 0E0
704.0, 593.0, 111.0, 297.0, 45.0, 66.0, 296.0
Porcentagem, 84.2329545455, 15.7670454545, 42.1875, 6.39204545455, 9.375, 42.0454545455
