Total, Acertos, Erros, 1E1, 1E0, 0E1, 0E0
219.0, 211.0, 8.0, 52.0, 8.0, 0.0, 159.0
Porcentagem, 96.3470319635, 3.65296803653, 23.7442922374, 3.65296803653, 0.0, 72.602739726
