Total, Acertos, Erros, 1E1, 1E0, 0E1, 0E0
41.0, 35.0, 6.0, 0.0, 1.0, 5.0, 35.0
Porcentagem, 85.3658536585, 14.6341463415, 0.0, 2.43902439024, 12.1951219512, 85.3658536585
