Total, Acertos, Erros, 1E1, 1E0, 0E1, 0E0
135.0, 133.0, 2.0, 6.0, 2.0, 0.0, 127.0
Porcentagem, 98.5185185185, 1.48148148148, 4.44444444444, 1.48148148148, 0.0, 94.0740740741
