Total, Acertos, Erros, 1E1, 1E0, 0E1, 0E0
326.0, 309.0, 17.0, 80.0, 12.0, 5.0, 229.0
Porcentagem, 94.7852760736, 5.21472392638, 24.5398773006, 3.68098159509, 1.53374233129, 70.245398773
