Total, Acertos, Erros, 1E1, 1E0, 0E1, 0E0
1217.0, 920.0, 297.0, 808.0, 40.0, 257.0, 112.0
Porcentagem, 75.595727198, 24.404272802, 66.3927691044, 3.28677074774, 21.1175020542, 9.20295809367
