Total, Acertos, Erros, 1E1, 1E0, 0E1, 0E0
417.0, 391.0, 26.0, 48.0, 23.0, 3.0, 343.0
Porcentagem, 93.7649880096, 6.23501199041, 11.5107913669, 5.51558752998, 0.719424460432, 82.2541966427
