Total, Acertos, Erros, 1E1, 1E0, 0E1, 0E0
36.0, 22.0, 14.0, 0.0, 8.0, 6.0, 22.0
Porcentagem, 61.1111111111, 38.8888888889, 0.0, 22.2222222222, 16.6666666667, 61.1111111111
