Total, Acertos, Erros, 1E1, 1E0, 0E1, 0E0
599.0, 514.0, 85.0, 172.0, 47.0, 38.0, 342.0
Porcentagem, 85.8096828047, 14.1903171953, 28.714524207, 7.84641068447, 6.34390651085, 57.0951585977
