Total, Acertos, Erros, 1E1, 1E0, 0E1, 0E0
586.0, 517.0, 69.0, 515.0, 0.0, 69.0, 2.0
Porcentagem, 88.2252559727, 11.7747440273, 87.8839590444, 0.0, 11.7747440273, 0.341296928328
