Total, Acertos, Erros, 1E1, 1E0, 0E1, 0E0
380.0, 341.0, 39.0, 332.0, 3.0, 36.0, 9.0
Porcentagem, 89.7368421053, 10.2631578947, 87.3684210526, 0.789473684211, 9.47368421053, 2.36842105263
