Total, Acertos, Erros, 1E1, 1E0, 0E1, 0E0
31.0, 22.0, 9.0, 19.0, 0.0, 9.0, 3.0
Porcentagem, 70.9677419355, 29.0322580645, 61.2903225806, 0.0, 29.0322580645, 9.67741935484
