Total, Acertos, Erros, 1E1, 1E0, 0E1, 0E0
292.0, 278.0, 14.0, 58.0, 13.0, 1.0, 220.0
Porcentagem, 95.2054794521, 4.79452054795, 19.8630136986, 4.45205479452, 0.342465753425, 75.3424657534
