Total, Acertos, Erros, 1E1, 1E0, 0E1, 0E0
389.0, 359.0, 30.0, 353.0, 0.0, 30.0, 6.0
Porcentagem, 92.2879177378, 7.71208226221, 90.7455012853, 0.0, 7.71208226221, 1.54241645244
