Total, Acertos, Erros, 1E1, 1E0, 0E1, 0E0
41.0, 33.0, 8.0, 1.0, 4.0, 4.0, 32.0
Porcentagem, 80.487804878, 19.512195122, 2.43902439024, 9.75609756098, 9.75609756098, 78.0487804878
