Total, Acertos, Erros, 1E1, 1E0, 0E1, 0E0
273.0, 249.0, 24.0, 42.0, 20.0, 4.0, 207.0
Porcentagem, 91.2087912088, 8.79120879121, 15.3846153846, 7.32600732601, 1.4652014652, 75.8241758242
