Total, Acertos, Erros, 1E1, 1E0, 0E1, 0E0
116.0, 112.0, 4.0, 106.0, 0.0, 4.0, 6.0
Porcentagem, 96.5517241379, 3.44827586207, 91.3793103448, 0.0, 3.44827586207, 5.1724137931
