Total, Acertos, Erros, 1E1, 1E0, 0E1, 0E0
14.0, 12.0, 2.0, 12.0, 1.0, 1.0, 0.0
Porcentagem, 85.7142857143, 14.2857142857, 85.7142857143, 7.14285714286, 7.14285714286, 0.0
