Total, Acertos, Erros, 1E1, 1E0, 0E1, 0E0
36.0, 28.0, 8.0, 28.0, 1.0, 7.0, 0.0
Porcentagem, 77.7777777778, 22.2222222222, 77.7777777778, 2.77777777778, 19.4444444444, 0.0
