Total, Acertos, Erros, 1E1, 1E0, 0E1, 0E0
363.0, 315.0, 48.0, 174.0, 19.0, 29.0, 141.0
Porcentagem, 86.7768595041, 13.2231404959, 47.9338842975, 5.23415977961, 7.98898071625, 38.8429752066
