Total, Acertos, Erros, 1E1, 1E0, 0E1, 0E0
41.0, 24.0, 17.0, 15.0, 5.0, 12.0, 9.0
Porcentagem, 58.5365853659, 41.4634146341, 36.5853658537, 12.1951219512, 29.2682926829, 21.9512195122
