Total, Acertos, Erros, 1E1, 1E0, 0E1, 0E0
262.0, 259.0, 3.0, 57.0, 3.0, 0.0, 202.0
Porcentagem, 98.8549618321, 1.14503816794, 21.7557251908, 1.14503816794, 0.0, 77.0992366412
