Total, Acertos, Erros, 1E1, 1E0, 0E1, 0E0
453.0, 412.0, 41.0, 84.0, 34.0, 7.0, 328.0
Porcentagem, 90.9492273731, 9.05077262693, 18.5430463576, 7.5055187638, 1.54525386313, 72.4061810155
