Total, Acertos, Erros, 1E1, 1E0, 0E1, 0E0
56.0, 56.0, 0.0, 52.0, 0.0, 0.0, 4.0
Porcentagem, 100.0, 0.0, 92.8571428571, 0.0, 0.0, 7.14285714286
