Total, Acertos, Erros, 1E1, 1E0, 0E1, 0E0
36.0, 30.0, 6.0, 0.0, 3.0, 3.0, 30.0
Porcentagem, 83.3333333333, 16.6666666667, 0.0, 8.33333333333, 8.33333333333, 83.3333333333
