Total, Acertos, Erros, 1E1, 1E0, 0E1, 0E0
850.0, 623.0, 227.0, 263.0, 173.0, 54.0, 360.0
Porcentagem, 73.2941176471, 26.7058823529, 30.9411764706, 20.3529411765, 6.35294117647, 42.3529411765
