Total, Acertos, Erros, 1E1, 1E0, 0E1, 0E0
41.0, 26.0, 15.0, 2.0, 11.0, 4.0, 24.0
Porcentagem, 63.4146341463, 36.5853658537, 4.87804878049, 26.8292682927, 9.75609756098, 58.5365853659
