Total, Acertos, Erros, 1E1, 1E0, 0E1, 0E0
34.0, 17.0, 17.0, 14.0, 16.0, 1.0, 3.0
Porcentagem, 50.0, 50.0, 41.1764705882, 47.0588235294, 2.94117647059, 8.82352941176
