Total, Acertos, Erros, 1E1, 1E0, 0E1, 0E0
522.0, 462.0, 60.0, 150.0, 48.0, 12.0, 312.0
Porcentagem, 88.5057471264, 11.4942528736, 28.7356321839, 9.19540229885, 2.29885057471, 59.7701149425
