Total, Acertos, Erros, 1E1, 1E0, 0E1, 0E0
41.0, 25.0, 16.0, 5.0, 12.0, 4.0, 20.0
Porcentagem, 60.9756097561, 39.0243902439, 12.1951219512, 29.2682926829, 9.75609756098, 48.7804878049
