Total, Acertos, Erros, 1E1, 1E0, 0E1, 0E0
36.0, 25.0, 11.0, 4.0, 7.0, 4.0, 21.0
Porcentagem, 69.4444444444, 30.5555555556, 11.1111111111, 19.4444444444, 11.1111111111, 58.3333333333
