Total, Acertos, Erros, 1E1, 1E0, 0E1, 0E0
36.0, 15.0, 21.0, 4.0, 14.0, 7.0, 11.0
Porcentagem, 41.6666666667, 58.3333333333, 11.1111111111, 38.8888888889, 19.4444444444, 30.5555555556
