Total, Acertos, Erros, 1E1, 1E0, 0E1, 0E0
634.0, 589.0, 45.0, 584.0, 0.0, 45.0, 5.0
Porcentagem, 92.9022082019, 7.09779179811, 92.1135646688, 0.0, 7.09779179811, 0.788643533123
