Total, Acertos, Erros, 1E1, 1E0, 0E1, 0E0
41.0, 32.0, 9.0, 0.0, 5.0, 4.0, 32.0
Porcentagem, 78.0487804878, 21.9512195122, 0.0, 12.1951219512, 9.75609756098, 78.0487804878
