Total, Acertos, Erros, 1E1, 1E0, 0E1, 0E0
24.0, 23.0, 1.0, 23.0, 0.0, 1.0, 0.0
Porcentagem, 95.8333333333, 4.16666666667, 95.8333333333, 0.0, 4.16666666667, 0.0
