Total, Acertos, Erros, 1E1, 1E0, 0E1, 0E0
725.0, 609.0, 116.0, 450.0, 17.0, 99.0, 159.0
Porcentagem, 84.0, 16.0, 62.0689655172, 2.34482758621, 13.6551724138, 21.9310344828
