Total, Acertos, Erros, 1E1, 1E0, 0E1, 0E0
338.0, 306.0, 32.0, 299.0, 2.0, 30.0, 7.0
Porcentagem, 90.5325443787, 9.4674556213, 88.4615384615, 0.591715976331, 8.87573964497, 2.07100591716
