Total, Acertos, Erros, 1E1, 1E0, 0E1, 0E0
1220.0, 935.0, 285.0, 606.0, 101.0, 184.0, 329.0
Porcentagem, 76.6393442623, 23.3606557377, 49.6721311475, 8.27868852459, 15.0819672131, 26.9672131148
