Total, Acertos, Erros, 1E1, 1E0, 0E1, 0E0
537.0, 489.0, 48.0, 453.0, 4.0, 44.0, 36.0
Porcentagem, 91.061452514, 8.93854748603, 84.3575418994, 0.744878957169, 8.19366852886, 6.70391061453
