Total, Acertos, Erros, 1E1, 1E0, 0E1, 0E0
611.0, 429.0, 182.0, 71.0, 146.0, 36.0, 358.0
Porcentagem, 70.2127659574, 29.7872340426, 11.620294599, 23.8952536825, 5.89198036007, 58.5924713584
