Total, Acertos, Erros, 1E1, 1E0, 0E1, 0E0
773.0, 696.0, 77.0, 672.0, 9.0, 68.0, 24.0
Porcentagem, 90.0388098318, 9.96119016818, 86.9340232859, 1.16429495472, 8.79689521345, 3.10478654592
