Total, Acertos, Erros, 1E1, 1E0, 0E1, 0E0
41.0, 38.0, 3.0, 0.0, 2.0, 1.0, 38.0
Porcentagem, 92.6829268293, 7.31707317073, 0.0, 4.87804878049, 2.43902439024, 92.6829268293
