Total, Acertos, Erros, 1E1, 1E0, 0E1, 0E0
263.0, 245.0, 18.0, 157.0, 1.0, 17.0, 88.0
Porcentagem, 93.1558935361, 6.84410646388, 59.6958174905, 0.380228136882, 6.463878327, 33.4600760456
